year,sex,position_title,position_type,service_end_date,days_employed,pay_total,annual_rate,location,contract,bargaining_group_num,bargaining_group_title
2018,male,Technical Assistant III (Educ),Full Time Employee,12/22/18 0:00,365,48502.29,48394.06,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,PPR Specialist,Full Time Employee,12/22/18 0:00,365,48507.42,48987.744,U Mass Worcester,NAGE Admin and Professional (W50),W50,NAGE Admin and Professional
2018,female,Professor U of M,Full Time Employee,12/22/18 0:00,365,48518.7,131092.26,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Post Doc Assoc,Full Time Employee,12/22/18 0:00,365,48538.87,48804,U Mass Worcester,Residents/Post Docs (W63),W63,Residents/Post Docs
2018,female,Post Doc Assoc,Full Time Employee,12/22/18 0:00,365,48565.73,49188.1,U Mass Worcester,Residents/Post Docs (W63),W63,Residents/Post Docs
2018,male,Maintainer I,Full Time Employee,12/22/18 0:00,365,48588.13,43778.28,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,Technical Assistant III (Educ),Full Time Employee,12/22/18 0:00,365,48606.74,45665.62,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Resident Pgy - 4,Full Time Employee,12/22/18 0:00,365,48615.5,67007.98,U Mass Worcester,Residents/Post Docs (W63),W63,Residents/Post Docs
2018,male,Toll Booth Attendant I,Full Time Employee,12/22/18 0:00,365,48637.27,48330.36,U Mass Boston,MTA/NEA Classified (B32),B32,MTA/NEA Classified
2018,female,Assistant Athletic Coach,Full Time Employee,12/22/18 0:00,365,48645.32,49164.18,U Mass Amherst,Non-Unit Professional (A53),A53,Non-Unit Professional
2018,female,Admin Asst II,Full Time Employee,12/22/18 0:00,365,48651.24,48651.2,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,male,3rd Class Power Plnt Engr,Full Time Employee,12/22/18 0:00,365,48652.4,66778.14,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,48694.39,48800.96,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,Project Coordinator,Full Time Employee,12/22/18 0:00,365,48701.83,48899.008,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Audio Visual Equip Tech I,Full Time Employee,12/22/18 0:00,365,48709.59,48599.46,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,Admin Asst II,Full Time Employee,12/22/18 0:00,365,48711.05,48711,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,male,Parking Enforcement Asst,Full Time Employee,12/22/18 0:00,365,48723.55,47132.8,U Mass Worcester,AFSCME Trades and Building Svc (W20),W20,AFSCME Trades and Building Svc
2018,female,"Coord, Education and Outreach",Full Time Employee,12/22/18 0:00,365,48732.59,54496,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Culinary Worker,Full Time Employee,12/22/18 0:00,365,48737.82,39029.64,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,Sales Clerk III,Full Time Employee,12/22/18 0:00,365,48740.23,47561.28,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Dir Urban Harbors Institute,Full Time Employee,12/22/18 0:00,365,48743.33,81952.52,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,"Housing Ops Asst,U of M",Full Time Employee,12/22/18 0:00,365,48758.45,49578.36,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Administrative Assistant I,Full Time Employee,12/22/18 0:00,365,48772.89,49287.42,U Mass Boston,MTA/NEA Classified (B32),B32,MTA/NEA Classified
2018,male,Post Doc Assoc,Full Time Employee,12/22/18 0:00,365,48799.31,53184.04,U Mass Worcester,Residents/Post Docs (W63),W63,Residents/Post Docs
2018,male,"Technical Assistant II,U of M",Full Time Employee,12/22/18 0:00,365,48868.48,43715.1,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,Maintenance Technician II,Full Time Employee,12/22/18 0:00,365,48892.04,43430.4,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,PPR Specialist,Full Time Employee,12/22/18 0:00,365,48932.28,49416.838,U Mass Worcester,NAGE Admin and Professional (W50),W50,NAGE Admin and Professional
2018,female,Research Analyst,Full Time Employee,12/22/18 0:00,365,48932.43,49939.366,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,male,Sr Facilities Spec-Waste Water,Full Time Employee,9/1/18 0:00,253,48948.2,68057.6,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,female,Project Coordinator,Full Time Employee,12/22/18 0:00,365,48965.18,49449.991,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Skilled Laborer,Full Time Employee,12/22/18 0:00,365,48996.63,37901.159,U Mass Lowell,MTA/NEA Maintenance/Trades (L93),L93,MTA/NEA Maintenance/Trades
2018,female,"Assistant Director, Admissions",Full Time Employee,12/22/18 0:00,365,48999.64,48999.86,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,Maintainer I,Full Time Employee,12/22/18 0:00,365,49005.57,45546.54,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Study Abroad Coordinator,Full Time Employee,12/22/18 0:00,365,49051.08,49051.08,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49075.91,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,Pharmacy Associate II,Full Time Employee,12/22/18 0:00,365,49089.14,42890.12,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,male,Communications Dispatcher II,Full Time Employee,12/22/18 0:00,365,49119.1,47251.36,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Assistant Professor,Full Time Employee,9/1/18 0:00,253,49130.96,70244.799,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,Pharmacy Associate III,Full Time Employee,12/22/18 0:00,365,49132.12,47848.32,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,female,Sr Customer Service Rep,Full Time Employee,12/22/18 0:00,365,49133.23,49133.24,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,Launderer III,Full Time Employee,12/22/18 0:00,365,49149.42,47561.28,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Financial Assistant IV,Full Time Employee,12/22/18 0:00,365,49160.89,49161.034,U Mass Worcester,SHARE (W28),W28,SHARE
2018,female,Healthcare Data Analyst II,Full Time Employee,12/22/18 0:00,365,49187.08,71757.192,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Buyer II,Full Time Employee,12/22/18 0:00,365,49189.96,53604.2,U Mass Boston,MTA/NEA Classified (B32),B32,MTA/NEA Classified
2018,female,"Assistant Director, Admissions",Full Time Employee,12/22/18 0:00,365,49227.38,49227.36,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,Grants & Contracts Coord II,Full Time Employee,12/22/18 0:00,365,49249.46,53621.62,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Professional Technician II,Full Time Employee,12/22/18 0:00,365,49294.86,84941.178,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,male,Skilled Laborer,Full Time Employee,12/22/18 0:00,365,49309.91,47131.5,U Mass Dartmouth,AFT Massachusetts Maintainers (D83),D83,AFT Massachusetts Maintainers
2018,female,Medicare Appeals Coordinator,Full Time Employee,12/22/18 0:00,365,49314.14,49802.271,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Maintenance Technician I,Full Time Employee,12/22/18 0:00,365,49322.33,55031.6,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Educator II,Full Time Employee,12/22/18 0:00,365,49339.67,49339.68,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,Professor U of M,Full Time Employee,12/22/18 0:00,365,49351.64,149320.86,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Budget Director,Full Time Employee,4/28/18 0:00,127,49354.49,132500.004,U Mass Dartmouth,Non-Unit Professional (D88),D88,Non-Unit Professional
2018,male,Athletic Academic Coordinator,Full Time Employee,12/22/18 0:00,365,49379.94,49424.032,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,male,Professor (Chair),Full Time Employee,12/22/18 0:00,365,49384.8,160500.34,U Mass Lowell,MTA/NEA  MSP/UML Faculty (L90),L90,MTA/NEA  MSP/UML Faculty
2018,male,Mech Maint Tech I,Full Time Employee,12/22/18 0:00,365,49386.82,59196.8,U Mass Worcester,AFSCME Trades and Building Svc (W20),W20,AFSCME Trades and Building Svc
2018,female,Admissions Coordinator,Full Time Employee,12/22/18 0:00,365,49389.91,53353.99,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Assistant Professor,Full Time Employee,12/8/18 0:00,351,49415.12,68785.34,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,male,Maintainer I,Full Time Employee,12/22/18 0:00,365,49442.69,45034.6,U Mass Dartmouth,AFT Massachusetts Maintainers (D83),D83,AFT Massachusetts Maintainers
2018,female,Exec Asst I,Full Time Employee,12/22/18 0:00,365,49449.67,49939.366,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,"Librarian, RschData&ScholComm",Full Time Employee,12/22/18 0:00,365,49476.14,55591.37,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,"Spec,Protocol",Full Time Employee,12/22/18 0:00,365,49490.09,49980.122,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Clerk IV,Full Time Employee,12/22/18 0:00,365,49497.06,49578.36,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,"Research Analyst, Sr",Full Time Employee,11/10/18 0:00,323,49504.75,59015.02,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,female,Clerk IV,Full Time Employee,12/22/18 0:00,365,49520.86,50841.18,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,"Technical Assistant I, U of M",Full Time Employee,12/22/18 0:00,365,49521.78,46906.6,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Administrative Assistant II,Full Time Employee,12/22/18 0:00,365,49545.76,50537.76,U Mass Boston,MTA/NEA Classified (B32),B32,MTA/NEA Classified
2018,male,Business Sys Analyst,Full Time Employee,12/22/18 0:00,365,49581.06,86307.163,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Professional - Hourly,Full Time Employee,12/22/18 0:00,365,49584,87500.01,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,male,Residence Director,Full Time Employee,12/22/18 0:00,365,49586.44,49012.34,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,"Coord, Project",Full Time Employee,12/22/18 0:00,365,49600,52000,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Administrative Analyst III,Full Time Employee,12/22/18 0:00,365,49615.67,51500.02,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,Research Therapist,Full Time Employee,12/22/18 0:00,365,49634.66,89000.08,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Trades Worker,Full Time Employee,12/22/18 0:00,365,49661.74,49301.46,U Mass Dartmouth,AFT Massachusetts Maintainers (D83),D83,AFT Massachusetts Maintainers
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49665.06,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49695.15,49776.74,U Mass Dartmouth,AFSCME Local 507 (D82),D82,AFSCME Local 507
2018,male,Clerk III,Full Time Employee,12/22/18 0:00,365,49695.18,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49695.19,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49699.08,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,Research Associate,Full Time Employee,12/22/18 0:00,365,49721.22,50000.002,U Mass Dartmouth,AFT Librarians and Technicians (D81),D81,AFT Librarians and Technicians
2018,female,Snack Bar Manager U of M,Full Time Employee,12/8/18 0:00,351,49743.79,49776.74,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,"Technical Specialist II,U of M",Full Time Employee,12/22/18 0:00,365,49744.39,51160.46,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Admin Asst II,Full Time Employee,12/22/18 0:00,365,49765.55,48000.004,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,male,Contrls&Refrig Syst Spec UofM,Full Time Employee,12/22/18 0:00,365,49774.16,54322.06,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,Lecturer U of M,Full Time Employee,12/22/18 0:00,365,49809.54,69963.4,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Maintenance Technician II,Full Time Employee,12/22/18 0:00,365,49833.54,43430.4,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,Maintainer II,Full Time Employee,12/22/18 0:00,365,49843.86,37539.594,U Mass Lowell,MTA/NEA Maintenance/Trades (L93),L93,MTA/NEA Maintenance/Trades
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49845.12,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,ESL Instructor,Full Time Employee,12/22/18 0:00,365,49858.11,49857.872,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,Skilled Laborer,Full Time Employee,12/22/18 0:00,365,49881.18,45170.56,U Mass Lowell,MTA/NEA Maintenance/Trades (L93),L93,MTA/NEA Maintenance/Trades
2018,male,Hvac I,Full Time Employee,12/22/18 0:00,365,49889.42,49102.56,U Mass Dartmouth,AFT Massachusetts Maintainers (D83),D83,AFT Massachusetts Maintainers
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49895.04,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49895.11,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,Offset Dupl Machine Operator I,Full Time Employee,12/22/18 0:00,365,49895.19,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Interim Grant&Business Manager,Full Time Employee,12/22/18 0:00,365,49906.12,72000,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,Maintainer I,Full Time Employee,12/22/18 0:00,365,49928.29,43286.36,U Mass Dartmouth,AFT Massachusetts Maintainers (D83),D83,AFT Massachusetts Maintainers
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49945.18,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Maintainer I,Full Time Employee,12/22/18 0:00,365,49986.47,45546.54,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Photo Technician I,Full Time Employee,12/22/18 0:00,365,49995.13,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,49995.14,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,Clerk III,Full Time Employee,12/22/18 0:00,365,49995.16,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Student Success Advisor,Full Time Employee,12/22/18 0:00,365,49998.79,52500,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,Academic Advisor III,Full Time Employee,12/22/18 0:00,365,49999.63,49999.82,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,50001.18,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Business Manager,Full Time Employee,12/22/18 0:00,365,50014.48,48814.48,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Clerk IV,Full Time Employee,12/22/18 0:00,365,50029.49,45665.62,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,"Analyst, Financial I",Full Time Employee,12/22/18 0:00,365,50048.91,50144.406,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Lecturer,Full Time Employee,12/22/18 0:00,365,50060.04,58115.096,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,Staff Writer/Editor,Full Time Employee,9/29/18 0:00,281,50065.61,65457.34,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Technical Assistant III (Educ),Full Time Employee,12/22/18 0:00,365,50068.17,51282.66,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Project Coordinator,Full Time Employee,12/22/18 0:00,365,50087.8,50149,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,Clerk IV,Full Time Employee,12/22/18 0:00,365,50088.16,55031.6,U Mass Amherst,Non-Unit Classified (A12),A12,Non-Unit Classified
2018,female,Clerk III,Full Time Employee,12/22/18 0:00,365,50095.08,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Grant & Contract Specialist II,Full Time Employee,12/22/18 0:00,365,50117.1,50613.192,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,"Supv, Operations - Call Center",Full Time Employee,12/22/18 0:00,365,50122.75,46353.565,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Communication Dispatcher I,Full Time Employee,12/22/18 0:00,365,50142.31,44829.46,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,Maintenance Technician II,Full Time Employee,12/22/18 0:00,365,50187.53,47251.36,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Graduate Services Associate,Full Time Employee,12/22/18 0:00,365,50197.15,50242.071,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,female,Maintainer I,Full Time Employee,12/22/18 0:00,365,50219.75,45546.54,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,Technical Associate,Full Time Employee,12/22/18 0:00,365,50236.42,52230.948,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,male,Clerk III,Full Time Employee,12/22/18 0:00,365,50305.81,49776.74,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
